"id","name_id","name_en","brand","sku","price","img","badge","vehicles","compat_id","compat_en"
"1006717","O-RING 27X3 1MM","O-RING 27X3 1MM","","1006717","15000","","aftermarket","","",""
"1006718","O-RING 28X3 1MM","O-RING 28X3 1MM","","1006718","15000","","aftermarket","","",""
"1006719","BALL JOINT ATAS SB-3881 TYPE A","BALL JOINT ATAS SB-3881 TYPE A","555","1006719","175000","","aftermarket","","",""
"1006720","BALL JOINT BAWAH SB-T082 TYPE A","BALL JOINT BAWAH SB-T082 TYPE A","555","1006720","175000","","aftermarket","","",""
"1006721","BALL JOINT ATAS SB-2381 TYPE A","BALL JOINT ATAS SB-2381 TYPE A","555","1006721","175000","","aftermarket","","",""
"1006722","BALL JOINT BAWAH SB-S012 TYPE A","BALL JOINT BAWAH SB-S012 TYPE A","555","1006722","150000","","aftermarket","","",""
"1006723","BALL JOINT ATAS SB-5143 TYPE A","BALL JOINT ATAS SB-5143 TYPE A","555","1006723","175000","","aftermarket","","",""
"1006724","BALL JOINT ATAS SB-7151 TYPE A","BALL JOINT ATAS SB-7151 TYPE A","555","1006724","175000","","aftermarket","","",""
"1006725","SAKLAR ON-OFF","SAKLAR ON-OFF","","1006725","25000","","aftermarket","","",""
"1006726","MAGNETIC VALVE FUSO VF-135","MAGNETIC VALVE FUSO VF-135","KBJ","1006726","265000","","aftermarket","","",""
"1006727","RING KNALPOT","RING KNALPOT","","1006727","25000","","aftermarket","","",""
"1006728","LEM GASKET RTV SILICONE","LEM GASKET RTV SILICONE","DERFOE","1006728","35000","","aftermarket","","",""
"1006729","RUMAH PISTON 642-22403","RUMAH PISTON 642-22403","KBJ","1006729","250000","","aftermarket","","",""
"1006730","B/R HINO 500 DEPAN L/R","B/R HINO 500 DEPAN L/R","ACT","1006730","85000","","aftermarket","","",""
"1006731","OLI MESIN JUMBO SAE 40","OLI MESIN JUMBO SAE 40","JUMBO","1006731","25000","","aftermarket","","",""
"1006732","SIKRING BUJEL 10A NO2","SIKRING BUJEL 10A NO2","","1006732","5000","","aftermarket","","",""
"1006733","MIDLLE HOSE 90916-1065","MIDLLE HOSE 90916-1065","","1006733","125000","","aftermarket","","",""
"1006734","SELANG TURBO NO1 17341-E0210","SELANG TURBO NO1 17341-E0210","","1006734","175000","","aftermarket","","",""
"1006735","SELANG TURBO HINO DUTRO NO3 125/130","SELANG TURBO HINO DUTRO NO3 125/130","GNS","1006735","175000","","aftermarket","","",""
"1006736","SELANG RADIATOR FUSO FM 215 BAWAH","SELANG RADIATOR FUSO FM 215 BAWAH","GNS","1006736","125000","","aftermarket","","",""
"1006737","SELANG UDARA PS 100 PANJANG","SELANG UDARA PS 100 PANJANG","GNS","1006737","150000","","aftermarket","","",""
"1006738","SELANG INTERCOLLER NO4","SELANG INTERCOLLER NO4","GNS","1006738","125000","","aftermarket","","",""
"1006739","SELANG RADIATOR MC-410501 BAWAH","SELANG RADIATOR MC-410501 BAWAH","SJ","1006739","125000","","aftermarket","","",""
"1006740","SELANG RADIATOR HINO LOHAN BAWAH","SELANG RADIATOR HINO LOHAN BAWAH","GNS","1006740","675000","","aftermarket","","",""
"1006741","SELANG SOLAR STAIN L 35.5CM","SELANG SOLAR STAIN L 35.5CM","SINWILONG","1006741","45000","","aftermarket","","",""
"1006742","B-IBM-S01","B-IBM-S01","BIRKENS","1006742","1125000","","aftermarket","","",""
"1006743","B/M ASSY 8.98127-461-3 1 1/8 NMR 71","B/M ASSY 8.98127-461-3 1 1/8 NMR 71","KITANO","1006743","950000","","aftermarket","","",""
"1006744","18-97695479-A KABEL GAS NMR","18-97695479-A KABEL GAS NMR","ISUZU","1006744","375000","","original","","",""
"1006745","SELANG SOLAR 06150-95018","SELANG SOLAR 06150-95018","WAKASA","1006745","125000","","aftermarket","","",""
"1006746","SELANG SOLAR 06150-95022","SELANG SOLAR 06150-95022","WAKASA","1006746","135000","","aftermarket","","",""
"1006747","SHELL ADVANCE 4T AX7 1L SCOOTER 10W-40","SHELL ADVANCE 4T AX7 1L SCOOTER 10W-40","SHEEL HELIX","1006747","75000","","aftermarket","","",""
"1006748","MINYAK REM PRESTONE RED 1L","MINYAK REM PRESTONE RED 1L","PRESTONE","1006748","95000","","aftermarket","","",""
"1006749","SEAL ABU LOHAN ENGKEL","SEAL ABU LOHAN ENGKEL","","1006749","5000","","aftermarket","","",""
"1006750","DINAMO AMPER CANTER","DINAMO AMPER CANTER","","1006750","2750000","","aftermarket","","",""
"1006751","RING 10","RING 10","","1006751","1000","","aftermarket","","",""
"1006752","B/R FUSO DEPAN KANAN","B/R FUSO DEPAN KANAN","HEIKER","1006752","85000","","aftermarket","","",""
"1006753","B/R VOLVO DEPAN RH","B/R VOLVO DEPAN RH","IBK","1006753","85000","","aftermarket","","",""
"1006754","B/R VOLVO BELAKANG RH","B/R VOLVO BELAKANG RH","BON","1006754","95000","","aftermarket","","",""
"1006755","B/R HINO DEPAN KUPING 2 LH","B/R HINO DEPAN KUPING 2 LH","BON","1006755","85000","","aftermarket","","",""
"1006756","B/R HINO DEPAN KUPING 2 RH","B/R HINO DEPAN KUPING 2 RH","BON","1006756","85000","","aftermarket","","",""
"1006757","B/R HINO DEPAN KUPING 2 KANAN","B/R HINO DEPAN KUPING 2 KANAN","HWC","1006757","85000","","aftermarket","","",""
"1006758","B/R HINO BLK KUPING 2 KIRI","B/R HINO BLK KUPING 2 KIRI","BON","1006758","85000","","aftermarket","","",""
"1006759","B/R HINO BLK KUPING 2 KANAN","B/R HINO BLK KUPING 2 KANAN","BON","1006759","85000","","aftermarket","","",""
"1006760","B/R HINO BLK KUPING 2 KANAN","B/R HINO BLK KUPING 2 KANAN","MITSUDA","1006760","55000","","aftermarket","","",""
"1006761","B/R HINO BLK KUPING 1 KANAN","B/R HINO BLK KUPING 1 KANAN","BON","1006761","85000","","aftermarket","","",""
"1006762","B/R HINO DEPAN KUPING 1 KIRI","B/R HINO DEPAN KUPING 1 KIRI","BON","1006762","85000","","aftermarket","","",""
"1006763","BOS STIR ASLI 48750-85001","BOS STIR ASLI 48750-85001","","1006763","750000","","aftermarket","","",""
"1006764","KARET STIR ATAS 48381-51041","KARET STIR ATAS 48381-51041","","1006764","150000","","aftermarket","","",""
"1006765","B/R HINO DEPAN KUPING 1 KIRI","B/R HINO DEPAN KUPING 1 KIRI","MITSUDA","1006765","85000","","aftermarket","","",""
"1006766","B/R HINO DEPAN KUPING 1 RH","B/R HINO DEPAN KUPING 1 RH","MITSUDA","1006766","85000","","aftermarket","","",""
"1006767","B/R HINO DEPAN KUPING 1 RH","B/R HINO DEPAN KUPING 1 RH","BON","1006767","85000","","aftermarket","","",""
"1006768","B/R RINO DUTRO BLK LH TANEM","B/R RINO DUTRO BLK LH TANEM","HEIKER","1006768","90000","","aftermarket","","",""
"1006769","B/R RINO DUTRO BLK RH TANEM","B/R RINO DUTRO BLK RH TANEM","MITSUDA","1006769","95000","","aftermarket","","",""
"1006770","B/R RINO DUTRO BLK RH TANEM","B/R RINO DUTRO BLK RH TANEM","PROTECT","1006770","75000","","aftermarket","","",""
"1006771","DRAGLINK CANTER","DRAGLINK CANTER","","1006771","450000","","aftermarket","","",""
"1006772","SEAL POWER STERING NAP5442-A0","SEAL POWER STERING NAP5442-A0","NACTEC","1006772","175000","","aftermarket","","",""
"1006773","SAFETY VALVE MC820238","SAFETY VALVE MC820238","UTM","1006773","125000","","aftermarket","","",""
"1006774","B/R RINO DUTRO DEPAN RH","B/R RINO DUTRO DEPAN RH","MITSUDA","1006774","85000","","aftermarket","","",""
"1006775","B/R RINO DUTRO DEPAN RH","B/R RINO DUTRO DEPAN RH","HUB BOLT","1006775","75000","","aftermarket","","",""
"1006776","B/R RINO DUTRO DEPAN RH","B/R RINO DUTRO DEPAN RH","HEIKER","1006776","85000","","aftermarket","","",""
"1006777","B/R RINO DUTRO DEPAN LH","B/R RINO DUTRO DEPAN LH","HUB BOLT","1006777","75000","","aftermarket","","",""
"1006778","B/R RINO DUTRO DEPAN LH","B/R RINO DUTRO DEPAN LH","HEIKER","1006778","85000","","aftermarket","","",""
"1006779","B/R RINO DUTRO BLK KANAN","B/R RINO DUTRO BLK KANAN","HEIKER","1006779","85000","","aftermarket","","",""
"1006780","B/R RINO DUTRO DPN RH TANEM","B/R RINO DUTRO DPN RH TANEM","MITSUDA","1006780","85000","","aftermarket","","",""
"1006781","B/R RINO DUTRO DPN LH TANEM","B/R RINO DUTRO DPN LH TANEM","IBK","1006781","85000","","aftermarket","","",""
"1006782","B/R RINO DUTRO DPN LH TANEM","B/R RINO DUTRO DPN LH TANEM","MITSUDA","1006782","85000","","aftermarket","","",""
"1006783","B/R CANTER LOB 6 DPN RH","B/R CANTER LOB 6 DPN RH","HEIKER","1006783","85000","","aftermarket","","",""
"1006784","B/R CANTER LOB 6 DPN LH","B/R CANTER LOB 6 DPN LH","HEIKER","1006784","85000","","aftermarket","","",""
"1006785","B/R CANTER LOB 5 BLK RH","B/R CANTER LOB 5 BLK RH","HWC","1006785","85000","","aftermarket","","",""
"1006786","B/R CANTER LOB 5 BLK RH","B/R CANTER LOB 5 BLK RH","HEIKER","1006786","85000","","aftermarket","","",""
"1006787","B/R CANTER LOB 5 DPN RH","B/R CANTER LOB 5 DPN RH","IBK","1006787","75000","","aftermarket","","",""
"1006788","B/R CANTER LOB 5 DPN RH","B/R CANTER LOB 5 DPN RH","HEIKER","1006788","75000","","aftermarket","","",""
"1006789","B/R CANTER LOB 5 DPN  LH","B/R CANTER LOB 5 DPN  LH","HEIKER","1006789","75000","","aftermarket","","",""
"1006790","B/R HINO JUMBO R/L","B/R HINO JUMBO R/L","","1006790","95000","","aftermarket","","",""
"1006791","B/R HINO RK DEPAN","B/R HINO RK DEPAN","","1006791","65000","","aftermarket","","",""
"1006792","B/R RINO DUTRO BLK ENGKEL KIRI","B/R RINO DUTRO BLK ENGKEL KIRI","HEIKER","1006792","50000","","aftermarket","","",""
"1006793","B/R NKR 66/71 BLK LH","B/R NKR 66/71 BLK LH","ISUZU","1006793","95000","","original","","",""
"1006794","B/R NKR 66/71 DEPAN LH","B/R NKR 66/71 DEPAN LH","ISUZU","1006794","95000","","original","","",""
"1006795","B/R NKR 66/71 DEPAN RH","B/R NKR 66/71 DEPAN RH","IBK","1006795","95000","","aftermarket","","",""
"1006796","B/R NKR/NMR 71 LOB 6 DEPAN LH","B/R NKR/NMR 71 LOB 6 DEPAN LH","HEIKER","1006796","95000","","aftermarket","","",""
"1006797","B/R FUWA BLK LOB 10","B/R FUWA BLK LOB 10","HUB BOLT","1006797","115000","","aftermarket","","",""
"1006798","B/R HINO 500 DEPAN L/R","B/R HINO 500 DEPAN L/R","IBK","1006798","85000","","aftermarket","","",""
"1006799","B/R PS100 ENGKEL D/B R/L","B/R PS100 ENGKEL D/B R/L","TIGA BERLIAN","1006799","115000","","aftermarket","","",""
"1006800","B/R FUWA 14T/H109 BELAKANG","B/R FUWA 14T/H109 BELAKANG","HWC","1006800","95000","","aftermarket","","",""
"1006801","B/R FUWA LOB 10 BLK R/L","B/R FUWA LOB 10 BLK R/L","","1006801","125000","","aftermarket","","",""
"1006802","CAIRAN TUBLES 350ML","CAIRAN TUBLES 350ML","PETROASIA","1006802","25000","","aftermarket","","",""
"1006803","SHOCK ABSORBER OIL","SHOCK ABSORBER OIL","PETROASIA","1006803","25000","","aftermarket","","",""
"1006804","BAN DALEM MOTOR 80/90-17","BAN DALEM MOTOR 80/90-17","FDR","1006804","50000","","aftermarket","","",""
"1006805","SEAL PERSENELENG AHS070-A0","SEAL PERSENELENG AHS070-A0","CORTECO","1006805","125000","","aftermarket","","",""
"1006806","VANBELT A 46","VANBELT A 46","","1006806","125000","","aftermarket","","",""
"1006807","TIE ROD CANTER NO2","TIE ROD CANTER NO2","","1006807","235000","","aftermarket","","",""
"1006808","DEKRUP CANTER PS125","DEKRUP CANTER PS125","TIGA BERLIAN","1006808","925000","","aftermarket","","",""
"1006809","BEARING 6304-2RS","BEARING 6304-2RS","SS","1006809","45000","","aftermarket","","",""
"1006810","RING 17","RING 17","","1006810","1500","","aftermarket","","",""
"1006811","AKI NS70 INCOE","AKI NS70 INCOE","INCOE","1006811","1250000","","aftermarket","","",""
"1006812","KABEL GAS HINO LOHAN 260 TI","KABEL GAS HINO LOHAN 260 TI","RCN","1006812","325000","","aftermarket","","",""
"1006813","CAR CHARGER MINIMO 12W LANA","CAR CHARGER MINIMO 12W LANA","MINIMO","1006813","70000","","aftermarket","","",""
"1006814","WIPER  22 INC LANA","WIPER  22 INC LANA","ZHENGDA","1006814","50000","","aftermarket","","",""
"1006815","MUR 17","MUR 17","","1006815","5000","","aftermarket","","",""
"1006816","KABEL BUSI","KABEL BUSI","SEIWA","1006816","350000","","aftermarket","","",""
"1006817","BAN LUAR ADVANCE UK.1000R20","BAN LUAR ADVANCE UK.1000R20","ADVANCE","1006817","4350000","","aftermarket","","",""
"1006818","KABEL PERSENELENG RINO DUTRO","KABEL PERSENELENG RINO DUTRO","NSM","1006818","375000","","aftermarket","","",""
"1006819","LAMPU TEMBAK DNY 515 C/A","LAMPU TEMBAK DNY 515 C/A","DNY","1006819","115000","","aftermarket","","",""
"1006820","KLEM AKI TIMBEL","KLEM AKI TIMBEL","JET AUTO","1006820","50000","","aftermarket","","",""
"1006821","KABEL PARALEL","KABEL PARALEL","LION","1006821","70000","","aftermarket","","",""
"1006822","SAM LURUS 4 DRAT DALAM M8/12","SAM LURUS 4 DRAT DALAM M8/12","","1006822","35000","","aftermarket","","",""
"1006823","SAM LURUS 4 DRAT DALAM M12/17","SAM LURUS 4 DRAT DALAM M12/17","","1006823","45000","","aftermarket","","",""
"1006824","SAM LURUS 8 DRAT LUAR M10/14","SAM LURUS 8 DRAT LUAR M10/14","","1006824","45000","","aftermarket","","",""
"1006825","SAMBUNGAN LURUS 10-10","SAMBUNGAN LURUS 10-10","","1006825","25000","","aftermarket","","",""
"1006826","SAMBUNGAN LURUS 10-8","SAMBUNGAN LURUS 10-8","","1006826","22000","","aftermarket","","",""
"1006827","SAMBUNGAN LURUS 12-8","SAMBUNGAN LURUS 12-8","","1006827","27000","","aftermarket","","",""
"1006828","SAMBUNGAN LURUS 12-10","SAMBUNGAN LURUS 12-10","","1006828","30000","","aftermarket","","",""
"1006829","SAMBUNGAN LURUS 8-6","SAMBUNGAN LURUS 8-6","","1006829","20000","","aftermarket","","",""
"1006830","SAMBUNGAN LURUS 10-6","SAMBUNGAN LURUS 10-6","","1006830","20000","","aftermarket","","",""
"1006831","SAMBUNGAN LURUS 8-8","SAMBUNGAN LURUS 8-8","","1006831","22000","","aftermarket","","",""
"1006832","SAM L BOW 12 DRAT LUAR M20/20","SAM L BOW 12 DRAT LUAR M20/20","","1006832","45000","","aftermarket","","",""
"1006833","SAM L BOW 10 DRAT LUAR M20/20","SAM L BOW 10 DRAT LUAR M20/20","","1006833","42000","","aftermarket","","",""
"1006834","SAM L BOW 10 DRAT LUAR M12/17","SAM L BOW 10 DRAT LUAR M12/17","","1006834","32000","","aftermarket","","",""
"1006835","SAM L BOW 8 DRAT LUAR M12/14","SAM L BOW 8 DRAT LUAR M12/14","","1006835","37000","","aftermarket","","",""
"1006836","SAM L BOW 12 DRAT LUAR M10/14","SAM L BOW 12 DRAT LUAR M10/14","","1006836","35000","","aftermarket","","",""
"1006837","SAM L BOW 10 DRAT LUAR M10/14","SAM L BOW 10 DRAT LUAR M10/14","","1006837","30000","","aftermarket","","",""
"1006838","SAM L BOW 10 DRAT LUAR M16/16","SAM L BOW 10 DRAT LUAR M16/16","","1006838","40000","","aftermarket","","",""
"1006839","SAM L BOW 8 DRAT LUAR M20/20","SAM L BOW 8 DRAT LUAR M20/20","","1006839","40000","","aftermarket","","",""
"1006840","SAM L BOW 6 DRAT LUAR M20/20","SAM L BOW 6 DRAT LUAR M20/20","","1006840","52000","","aftermarket","","",""
"1006841","SAM L BOW 6 DRAT LUAR M16/16","SAM L BOW 6 DRAT LUAR M16/16","","1006841","50000","","aftermarket","","",""
"1006842","SAM L BOW 8 DRAT LUAR M10/14","SAM L BOW 8 DRAT LUAR M10/14","","1006842","35000","","aftermarket","","",""
"1006843","SAM L BOW 4 DRAT LUAR M10/14","SAM L BOW 4 DRAT LUAR M10/14","","1006843","30000","","aftermarket","","",""
"1006844","SAMBUNGAN T 8-8 DRAT LUAR M12/17","SAMBUNGAN T 8-8 DRAT LUAR M12/17","","1006844","45000","","aftermarket","","",""
"1006845","SAMBUNGAN T 12-12-12","SAMBUNGAN T 12-12-12","","1006845","50000","","aftermarket","","",""
"1006846","SAMBUNGAN T 8-8 STELAN BUKA/TUTUP","SAMBUNGAN T 8-8 STELAN BUKA/TUTUP","","1006846","150000","","aftermarket","","",""
"1006847","SAM OVER SOK DRAT M12/17-M19/21","SAM OVER SOK DRAT M12/17-M19/21","","1006847","50000","","aftermarket","","",""
"1006848","SAM OVER SOK DRAT M12/17-M16/18","SAM OVER SOK DRAT M12/17-M16/18","","1006848","45000","","aftermarket","","",""
"1006849","SAMBUNGAN PERTIGAAN SELANG ANGIN","SAMBUNGAN PERTIGAAN SELANG ANGIN","","1006849","25000","","aftermarket","","",""
"1006850","NAP LAHER PANTHER 2.5","NAP LAHER PANTHER 2.5","BGF","1006850","525000","","aftermarket","","",""
"1006851","SEAL RODA PANTHER DPN","SEAL RODA PANTHER DPN","","1006851","85000","","aftermarket","","",""
"1006852","TIE ROD 8 X10 LH","TIE ROD 8 X10 LH","NO MEREK","1006852","85000","","aftermarket","","",""
"1006853","TIE ROD 10 X 10","TIE ROD 10 X 10","","1006853","95000","","aftermarket","","",""
"1006854","TIE ROD 8 X 8","TIE ROD 8 X 8","","1006854","95000","","aftermarket","","",""
"1006855","SLONGSONG SKUN","SLONGSONG SKUN","","1006855","2000","","aftermarket","","",""
"1006856","ATRIT TURBO CANTER","ATRIT TURBO CANTER","","1006856","2150000","","aftermarket","","",""
"1006857","KUNCI T 12MM","KUNCI T 12MM","IDEKU","1006857","30000","","aftermarket","","",""
"1006858","KUNCI Y 10-12-14","KUNCI Y 10-12-14","IDEKU","1006858","35000","","aftermarket","","",""
"1006859","TANG XCELLENT","TANG XCELLENT","XCELLENT","1006859","45000","","aftermarket","","",""
"1006860","LAHER 62042RSCM","LAHER 62042RSCM","KOYO","1006860","75000","","aftermarket","","",""
"1006861","C/O ASSY PS125 ME609072","C/O ASSY PS125 ME609072","SANYCO","1006861","295000","","aftermarket","","",""
"1006862","LAMPU H7 PX-26D 100W","LAMPU H7 PX-26D 100W","STANLEE STAR","1006862","65000","","aftermarket","","",""
"1006863","BAN DALEM 7.5-16 TR","BAN DALEM 7.5-16 TR","GT","1006863","285000","","aftermarket","","",""
"1006864","BAUT 17 KASAR","BAUT 17 KASAR","","1006864","20000","","aftermarket","","",""
"1006865","SWITCH KLAKSON DNY","SWITCH KLAKSON DNY","DNY","1006865","75000","","aftermarket","","",""
"1006866","BEARING BH39NR","BEARING BH39NR","NSK","1006866","450000","","aftermarket","","",""
"1006867","KAMPAS REM D5014 SUZUKI CARRY","KAMPAS REM D5014 SUZUKI CARRY","MK KASHIYAMA","1006867","325000","","aftermarket","","",""
"1006868","TIMING BELT SABUK CERRY 1.0","TIMING BELT SABUK CERRY 1.0","SUZUKI","1006868","150000","","original","","",""
"1006869","BEARING BL307NR C3 404","BEARING BL307NR C3 404","NSK","1006869","295000","","aftermarket","","",""
"1006870","BEARING BL309NR 409","BEARING BL309NR 409","NSK","1006870","450000","","aftermarket","","",""
"1006871","BAUT 17","BAUT 17","","1006871","75000","","aftermarket","","",""
"1006872","KLEAP","KLEAP","","1006872","2500","","aftermarket","","",""
"1006873","SPION CARRY LH","SPION CARRY LH","EMGI","1006873","50000","","aftermarket","","",""
"1006874","B-MCO-S05 C/0 ASSY L300 DISEL","B-MCO-S05 C/0 ASSY L300 DISEL","BIRKENS","1006874","225000","","aftermarket","","",""
"1006875","SELANG KOPLING CANTER 19225-608H1","SELANG KOPLING CANTER 19225-608H1","WAKASA","1006875","150000","","aftermarket","","",""
"1006876","PUTERAN KACA CARRY L/R","PUTERAN KACA CARRY L/R","","1006876","25000","","aftermarket","","",""
"1006877","KARPET DASDAR CARRY DEPAN","KARPET DASDAR CARRY DEPAN","","1006877","175000","","aftermarket","","",""
"1006878","WHEEL CYLINDER CARRY EXTRA BLK","WHEEL CYLINDER CARRY EXTRA BLK","SAM","1006878","150000","","aftermarket","","",""
"1006879","CAT FLINTKOTE","CAT FLINTKOTE","SEIV","1006879","95000","","aftermarket","","",""
"1006880","KLEP PLASTIK GRIP","KLEP PLASTIK GRIP","","1006880","3500","","aftermarket","","",""
"1006961","AIR MASTER PUPM HINO LOHAN ENGKEL 44610-E0020","AIR MASTER PUPM HINO LOHAN ENGKEL 44610-E0020","BACO","1006961","1950000","","aftermarket","","",""
"1006962","BAUT STABIL M14 X 300","BAUT STABIL M14 X 300","","1006962","75000","","aftermarket","","",""
"1006963","BAUT STABIL M14 X 20.4","BAUT STABIL M14 X 20.4","","1006963","75000","","aftermarket","","",""
"1006964","BAUT STABIL M10 X 10.11","BAUT STABIL M10 X 10.11","","1006964","25000","","aftermarket","","",""
"1006965","KUNCI L BINTANG","KUNCI L BINTANG","DOZIRO","1006965","95000","","aftermarket","","",""
"1006966","SELANG PIPA","SELANG PIPA","","1006966","115000","","aftermarket","","",""
"1006967","ME056279","ME056279","","1006967","275000","","aftermarket","","",""
"1006968","WHELL CYLINDER+ NEPEL WCTP-006","WHELL CYLINDER+ NEPEL WCTP-006","ADVIOS","1006968","175000","","aftermarket","","",""
"1006969","BANTALAN + BEARING ASM NKR 71 16-98020880-1","BANTALAN + BEARING ASM NKR 71 16-98020880-1","SUZUKI","1006969","450000","","original","","",""
"1006970","BLOK REM DINA DEPAN RH","BLOK REM DINA DEPAN RH","BGF","1006970","350000","","aftermarket","","",""
"1006971","CANTER BEARING 37230-1290","CANTER BEARING 37230-1290","HOP","1006971","656000","","aftermarket","","",""
"1006972","SRELAN REM 19460-60872","SRELAN REM 19460-60872","WAKASA","1006972","150000","","aftermarket","","",""
"1006973","STELAN REM 19460-608K2","STELAN REM 19460-608K2","WAKASA","1006973","200000","","aftermarket","","",""
"1006974","SELANG TURBO INTERCOOLER NO:4","SELANG TURBO INTERCOOLER NO:4","GNS","1006974","125000","","aftermarket","","",""
"1006975","SEAL CM KIT KOPLING ATAS HINO TI","SEAL CM KIT KOPLING ATAS HINO TI","KSS","1006975","75000","","aftermarket","","",""
"1006976","WHEEL CYLINDER POLOS WCTP-004","WHEEL CYLINDER POLOS WCTP-004","ADVIOS","1006976","175000","","aftermarket","","",""
"1006977","WHELLCYLINDER POLOS WCMP-031","WHELLCYLINDER POLOS WCMP-031","ADVIOS","1006977","185000","","aftermarket","","",""
"1006978","STOPPER HANGER SP-24202","STOPPER HANGER SP-24202","SPECIA","1006978","40000","","aftermarket","","",""
"1006979","STOPPER PER EXTRA SP-B.4300","STOPPER PER EXTRA SP-B.4300","SPECIA","1006979","85000","","aftermarket","","",""
"1006980","DUDUKAN MESIN","DUDUKAN MESIN","HAN JO","1006980","150000","","aftermarket","","",""
"1006981","DUDUKAN MESIN HINO DEPAN","DUDUKAN MESIN HINO DEPAN","HOP","1006981","750000","","aftermarket","","",""
"1006982","TRANS MOUNTING GA#ME031964","TRANS MOUNTING GA#ME031964","GA","1006982","425000","","aftermarket","","",""
"1006983","TRANS MOUNTING ME031964 PS190","TRANS MOUNTING ME031964 PS190","GA","1006983","425000","","aftermarket","","",""
"1006984","KIPAS RADIATOR","KIPAS RADIATOR","DNY","1006984","225000","","aftermarket","","",""
"1006985","HANGER HEL PER  048.019","HANGER HEL PER  048.019","","1006985","450000","","aftermarket","","",""
"1006986","SGL 2403 L","SGL 2403 L","CPU","1006986","195000","","aftermarket","","",""
"1006987","SGL 2403 R","SGL 2403 R","CPU","1006987","195000","","aftermarket","","",""
"1006989","GWIS- 25A W/PUMP PTH 2.5","GWIS- 25A W/PUMP PTH 2.5","GMB","1006989","475000","","aftermarket","","",""
"1006990","KABEL TRANSMISSION PS-125 MK-525954","KABEL TRANSMISSION PS-125 MK-525954","NSM","1006990","425000","","aftermarket","","",""
"1006991","B/R RINO TANEM LH","B/R RINO TANEM LH","MITSUDA","1006991","75000","","aftermarket","","",""
"1006992","OIL SILICON","OIL SILICON","","1006992","35000","","aftermarket","","",""
"1006993","KLAKSON  DL700-16","KLAKSON  DL700-16","SS","1006993","40000","","aftermarket","","",""
"1006994","THERMOSTAT V-MTH-002","THERMOSTAT V-MTH-002","VAAGEN","1006994","155000","","aftermarket","","",""
"1006995","5.00/5.50-12 BAN DALEM","5.00/5.50-12 BAN DALEM","ANGKASA","1006995","100000","","aftermarket","","",""
"1006996","69310-0W020 RH","69310-0W020 RH","AMP","1006996","185000","","aftermarket","","",""
"1006997","69320-0W020 LH","69320-0W020 LH","AMP","1006997","185000","","aftermarket","","",""
"1006998","THERMOSTAT 90049-33091","THERMOSTAT 90049-33091","DAIHATSU","1006998","150000","","original","","",""
"1006999","THERMOSTAT 90048-33092","THERMOSTAT 90048-33092","DAIHATSU","1006999","160000","","original","","",""
"1007000","RELAY 12V K5","RELAY 12V K5","BOSTH","1007000","70000","","aftermarket","","",""
"1007001","RANTAI RODA KIT 06401-KEV-881","RANTAI RODA KIT 06401-KEV-881","HONDA","1007001","250000","","original","","",""
"1007002","PB-463","PB-463","SPECIA","1007002","75000","","aftermarket","","",""
"1007003","SEAL KLEP MOBIL SS MD 307343","SEAL KLEP MOBIL SS MD 307343","MITSUBISHI","1007003","35000","","original","","",""
"1007004","SELANG ALT DUTRO","SELANG ALT DUTRO","JAC","1007004","150000","","aftermarket","","",""
"1007005","SENTER SYT L015","SENTER SYT L015","","1007005","45000","","aftermarket","","",""
"1007006","SETEMPET ROTARI","SETEMPET ROTARI","ROTARY","1007006","90000","","aftermarket","","",""
"1007007","HANGER DEPAN RH PS 135 08170-608C4","HANGER DEPAN RH PS 135 08170-608C4","WAKASA","1007007","310000","","aftermarket","","",""
"1007008","HANGER PER EXTRA & STOPER BELAKANG LH PS135 08170-","HANGER PER EXTRA & STOPER BELAKANG LH PS135 08170-","","1007008","310000","","aftermarket","","",""
"1007009","SWIT BREAK LOHAN","SWIT BREAK LOHAN","HD-JKC","1007009","425000","","aftermarket","","",""
"1007010","GEMBOK 40MM","GEMBOK 40MM","GHC","1007010","25000","","aftermarket","","",""
"1007011","STATER FUSO SS-1541","STATER FUSO SS-1541","GP","1007011","475000","","aftermarket","","",""
"1007012","S2761-04530 VALVE,ASSY","S2761-04530 VALVE,ASSY","HINO","1007012","1500000","","original","","",""
"1007013","STEEL BESTOS O","STEEL BESTOS O","NPN","1007013","10000","","aftermarket","","",""
"1007014","SIL WATER POM","SIL WATER POM","","1007014","175000","","aftermarket","","",""
"1007015","SEAL NOKEN AS SS MD 372536","SEAL NOKEN AS SS MD 372536","MITDUBHI","1007015","125000","","aftermarket","","",""
"1007016","25201-40051","25201-40051","JAC","1007016","125000","","aftermarket","","",""
"1007017","RING HES ELP ENGKEL","RING HES ELP ENGKEL","ISUZU","1007017","85000","","original","","",""
"1007018","11027-20700","11027-20700","OHK","1007018","45000","","aftermarket","","",""
"1007019","RING HES DPN CANTER","RING HES DPN CANTER","","1007019","25000","","aftermarket","","",""
"1007020","LAMPU LED KEDIP STROBO LANA","LAMPU LED KEDIP STROBO LANA","LANA","1007020","15000","","aftermarket","","",""
"1007023","AKI NS70 NAGOYA","AKI NS70 NAGOYA","NAGOYA","1007023","1300000","","aftermarket","","",""
"1007025","IC AISI DINAMO FUTURA","IC AISI DINAMO FUTURA","AUTOMOTIVE","1007025","350000","","aftermarket","","",""
